0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,bm,bpm,timestamp-diff
HUBU-CCEE.GIN.EO010R-0,HGY-PTM.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b322617,
HUBU-CCEE.GIN.EO010R-0,HUBU-CCEE.GIN.EO010R-0,HUBU-CCEE.GIN.EL075R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b328846,b28816,0 days 00:00:00
HUBU-CCEE.GIN.EO010R-0,HUBU-CCEE.GIN.EO010R-0,HUBU-CCEE.GIN.AN711R-0,HUBU-CCEE.GIN.AN711R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b326442,b25166,0 days 00:00:00
HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2796,b35115,0 days 00:02:00
HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2796,b2796,0 days 00:00:00
HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.BD511R-0,HUBU-CCEE.DER.BD511R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b20034,b20034,0 days 00:00:00
HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b322592,b19360,0 days 00:00:00
HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2796,b326496,22 days 23:47:00
HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b41618,
HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b41400,
HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BH110R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BC171R-0,b16096,b16096,0 days 00:00:00
HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.FK614R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b32387,
HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6844,b19999,50 days 00:50:00
HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6844,b41691,0 days 00:00:00
HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BM205R-0,HUBU-CCEE.DER.BH110R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BD511R-0,HUBU-CCEE.DER.BD511R-0,HUBU-CCEE.DER.BD511R-0,HUBU-CCEE.DER.BD511R-0,HUBU-CCEE.DER.BC171R-0,HUBU-CCEE.DER.BC156R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b41450,b41406,0 days 00:01:00
HUBU-CCEE.DER.BH110R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC171R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6830,b41664,0 days 00:00:00
HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BD511R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,HUBU-CCEE.DER.BD222R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b19367,b19367,0 days 00:00:00
HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC171R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b324381,b22115,0 days 00:00:00
HUBU-CCEE.DER.BC020R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC110R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b326509,b25299,0 days 00:00:00
HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC156R-0,HUBU-CCEE.DER.BC156R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b22121,b22121,0 days 00:00:00
HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BB073R-0,HUBU-CCEE.DER.BB073R-0,HUBU-CCEE.DER.BB073R-0,HUBU-CCEE.DER.BB073R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8289,b366,30 days 00:26:00
HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC171R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2790,b25282,22 days 23:37:00
HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BC171R-0,HUBU-CCEE.DER.BC171R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2790,b35107,0 days 00:00:00
HUBU-CCEE.DER.BC110R-0,HUBU-CCEE.DER.BB073R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8289,b41693,5 days 23:40:00
HUBU-CCEE.GIN.BN113R-0,HGY-PTM.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b327633,b26935,0 days 00:00:00
HUBU-CCEE.GIN.BN113R-0,HUBU-CCEE.GIN.BN113R-0,HGY-PTM.SUELTO-0,HGY-PTM.SUELTO-0,HGY-PTM.SUELTO-0,HGY-PTM.SUELTO-0,HGY-PTM.SUELTO-0,HGY-PTM.SUELTO-0,HUBU-CCEE.GIN.BD050R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b16678,b16678,0 days 00:00:00
HUBU-CCEE.GIN.BN113R-0,HGY-PTM.SUELTO-0,HGY-PTM.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b327633,b21395,13 days 00:04:00
HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BD045R-0,HUBU-CCEE.CGD.BD045R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b329201,b29402,0 days 00:00:00
HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BD045R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b329201,b16699,28 days 00:22:00
HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BD045R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b329201,b17408,26 days 23:34:00
HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BD559R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b22656,b22656,0 days 00:00:00
HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BD555R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5298,b39288,0 days 00:00:00
HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BH111R-0,HUBU-CCEE.CGD.BH110R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6694,b28239,30 days 21:57:00
HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BH110R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b328456,b327635,3 days 23:47:00
HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BD045R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b329201,b26392,6 days 23:23:00
HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BD049R-0,HUBU-CCEE.CGD.BD045R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b329201,b326526,8 days 23:24:00
HUBU-QUI.CPL.LX159R-0,HUBU-QUI.TR.BV273R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b21798,b21798,0 days 00:00:00
HUBU-QUI.CPL.LX159R-0,HUBU-QUI.CPL.JG524R-0,HUBU-QUI.CPL.FO918A-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4663,b24638,32 days 23:47:00
HUBU-QUI.CPL.LX159R-0,HUBU-QUI.CPL.LX159R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1988,b31422,6 days 19:17:00
HUBU-QUI.CPL.LX159R-0,HUBU-QUI.CPL.JG524R-0,HUBU-QUI.CPL.FO918A-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4663,b4662,0 days 00:01:00
HUBU-QUI.CP.BN004R-0,HUBU-QUI.CP.BN004R-0,HUBU-QUI.CP.BC601R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b438,b438,0 days 00:00:00
HUBU-QUI.CP.BN004R-0,HUBU-QUI.CP.BC545R-0,HUBU-QUI.ORL.BC544R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b29063,b29063,0 days 00:00:00
EXT-QUI.006-0,EXT-QUI.015-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4030,b4030,0 days 00:00:00
EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b457,b25305,14 days 03:42:00
EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b457,b25199,14 days 03:56:00
EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b457,b457,0 days 00:00:00
EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b457,b324365,21 days 04:04:00
EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b42626,
EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b457,b20437,25 days 20:36:00
EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4755,b4755,0 days 00:00:00
EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,EXT-MNUC.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4755,b35740,6 days 04:49:00
HUBU-URG.BH630R-0,HUBU-URG.BH110R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5499,b5499,0 days 00:00:00
HUBU-QUI.PAR.BH177R-0,HUBU-URG.BH111R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b24922,b24922,0 days 00:00:00
HUBU-QUI.PAR.BH177R-0,HUBU-QUI.PAR.BH177R-0,HUBU-QUI.PAR.BD562R-0,HUBU-QUI.PAR.EL043R-0,HUBU-QUI.PAR.EL043R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5439,b5439,0 days 00:00:00
HUBU-QUI.PAR.BH177R-0,HUBU-QUI.PAR.BM065R-0,HUBU-QUI.PAR.BM065R-0,HUBU-QUI.PAR.BB075R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b21704,b21704,0 days 00:00:00
HUBU-QUI.PAR.BD562R-0,HUBU-HOS.TRA.BM065R-0,HUBU-HOS.TRA.BM065R-0,HUBU-QUI.PAR.EL043R-0,HUBU-QUI.PAR.EL043R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5275,b5275,0 days 00:00:00
HUBU-QUI.PAR.BD562R-0,HUBU-QUI.PAR.EL043R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8789,b8789,0 days 00:00:00
HUBU-QUI.PAR.BD562R-0,HUBU-HOS.UCIA.BH110R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1891,b1891,0 days 00:00:00
HUBU-QUI.PAR.BD562R-0,HUBU-QUI.PAR.EL043R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b48262,
HUBU-QUI.PAR.BD562R-0,HUBU-QUI.PAR.EL043R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11094,b11094,0 days 00:00:00
HUBU-QUI.PAR.BD562R-0,HUBU-QUI.PAR.EL043R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8789,b8463,0 days 23:34:00
HUBU-HOS.CGA.BD049R-0,EXT-RADV.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b17141,b17141,0 days 00:00:00
EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6259,b26180,34 days 23:44:00
EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6259,b30334,25 days 23:29:00
EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b42117,
EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6259,b40830,0 days 00:00:00
EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6259,b1680,18 days 20:37:00
EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6259,b29112,27 days 23:41:00
EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6259,b19823,49 days 00:11:00
EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6259,b15820,56 days 23:56:00
EXT-RADV.SUELTO-0,HUBU-HOS.MI.BH442R-0,HUBU-HOS.GINE.EL041R-0,HUBU-HOS.CPL.BD222R-0,HUBU-HOS.CPL.BD049R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b21163,b21163,0 days 00:00:00
EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,HUBU-URG.BH111R-0,HUBU-CCEE.ORL.OF610R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b321883,b321883,0 days 00:00:00
EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b45972,
EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,EXT-RADV.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6259,b3772,9 days 00:43:00
HUBU-HOS.TRA.BH442R-0,HUBU-HOS.TRA.BH442R-0,HUBU-HOS.GINE.EL041R-0,HUBU-HOS.GINE.BH646R-0,HUBU-HOS.CGB.BH442R-0,HUBU-HOS.CGB.BH442R-0,HUBU-HOS.GINE.BC346R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7365,b7365,0 days 00:00:00
