e1.Activity,e1.timestamp,Batch,e2.Activity,e2.timestamp,e8.CaseID,e3.Activity,e3.timestamp,e4.Activity,e4.timestamp,e5.Activity,e5.timestamp,e6.Activity,e6.timestamp,e7.Activity,e7.timestamp,e8.Activity,e8.timestamp
Entrada Material Sucio,2/22/22 13:21,744,Cargado en carro L+D,2/22/22 13:28,HUBU-CCEE.SUELTO-0-CN23513,Carga L+D iniciada,2/22/22 13:57,Carga L+D liberada,2/22/22 15:06,Montaje,2/22/22 15:40,Produccion montada,2/22/22 15:40,Composicion de cargas,2/22/22 16:15,Carga de esterilizador liberada,2/22/22 17:25
Entrada Material Sucio,2/22/22 13:30,744,Cargado en carro L+D,2/22/22 13:42,EXT-QUI.CPL.006-1-CN23442,Carga L+D iniciada,2/22/22 13:57,Carga L+D liberada,2/22/22 15:06,Montaje,2/22/22 15:14,Produccion montada,2/22/22 15:14,Composicion de cargas,2/22/22 16:25,Carga de esterilizador liberada,2/22/22 17:58
Entrada Material Sucio,2/22/22 13:39,744,Cargado en carro L+D,2/22/22 13:52,HUBU-QUI.TR.FO523R-0-CN23471,Carga L+D iniciada,2/22/22 13:57,Carga L+D liberada,2/22/22 15:06,Montaje,2/22/22 14:24,Produccion montada,2/22/22 14:24,Composicion de cargas,2/22/22 15:05,Carga de esterilizador liberada,2/22/22 16:29
Entrada Material Sucio,2/22/22 13:39,744,Cargado en carro L+D,2/22/22 13:52,HUBU-HOS.UCIA.BC555R-0-CN23483,Carga L+D iniciada,2/22/22 13:57,Carga L+D liberada,2/22/22 15:06,Montaje,2/22/22 15:13,Produccion montada,2/22/22 15:13,Composicion de cargas,2/22/22 16:16,Carga de esterilizador liberada,2/22/22 17:25
Entrada Material Sucio,2/22/22 13:39,744,Cargado en carro L+D,2/22/22 13:52,HUBU-HOS.HDON.BD049R-0-CN23486,Carga L+D iniciada,2/22/22 13:57,Carga L+D liberada,2/22/22 15:06,Montaje,2/22/22 15:15,Produccion montada,2/22/22 15:15,Composicion de cargas,2/22/22 16:15,Carga de esterilizador liberada,2/22/22 17:25
Entrada Material Sucio,2/22/22 13:39,744,Cargado en carro L+D,2/22/22 13:52,HUBU-CCEE.GIN.FB416R-0-CN23514,Carga L+D iniciada,2/22/22 13:57,Carga L+D liberada,2/22/22 15:06,Montaje,2/22/22 15:40,Produccion montada,2/22/22 15:40,Composicion de cargas,2/22/22 16:15,Carga de esterilizador liberada,2/22/22 17:25
Entrada Material Sucio,2/22/22 13:29,745,Cargado en carro L+D,2/22/22 13:56,HNB-CG.003-1-CN23429,Carga L+D iniciada,2/22/22 14:07,Carga L+D liberada,2/22/22 15:49,Montaje,2/22/22 16:27,Produccion montada,2/22/22 16:30,Composicion de cargas,2/22/22 18:00,Carga de esterilizador liberada,2/22/22 19:29
Entrada Material Sucio,2/22/22 13:29,745,Cargado en carro L+D,2/22/22 13:56,HUBU-TR.005-4-CN23430,Carga L+D iniciada,2/22/22 14:07,Carga L+D liberada,2/22/22 15:49,Montaje,2/22/22 16:41,Produccion montada,2/22/22 17:01,Composicion de cargas,2/22/22 17:59,Carga de esterilizador liberada,2/22/22 19:29
Entrada Material Sucio,2/22/22 13:29,745,Cargado en carro L+D,2/22/22 13:59,HNB-URO.001-7-CN23428,Carga L+D iniciada,2/22/22 14:07,Carga L+D liberada,2/22/22 15:49,Montaje,2/22/22 16:21,Produccion montada,2/22/22 16:23,Composicion de cargas,2/22/22 17:22,Carga de esterilizador liberada,2/22/22 18:58
Entrada Material Sucio,2/22/22 13:30,745,Cargado en carro L+D,2/22/22 13:54,DEP-QUI.TRA.STRYK-65-CN23445,Carga L+D iniciada,2/22/22 14:07,Carga L+D liberada,2/22/22 15:49,Montaje,2/22/22 16:13,Produccion montada,2/22/22 16:13,Composicion de cargas,2/22/22 17:22,Carga de esterilizador liberada,2/22/22 18:58
Entrada Material Sucio,2/22/22 13:30,745,Cargado en carro L+D,2/22/22 13:56,HNB-CG.001-5-CN23443,Carga L+D iniciada,2/22/22 14:07,Carga L+D liberada,2/22/22 15:49,Montaje,2/22/22 16:45,Produccion montada,2/22/22 16:45,Composicion de cargas,2/22/22 19:00,Carga de esterilizador liberada,2/22/22 21:09
Entrada Material Sucio,2/22/22 13:30,745,Cargado en carro L+D,2/22/22 13:57,HNB-CPL.004-2-CN23435,Carga L+D iniciada,2/22/22 14:07,Carga L+D liberada,2/22/22 15:49,Montaje,2/22/22 16:50,Produccion montada,2/22/22 17:02,Composicion de cargas,2/22/22 17:59,Carga de esterilizador liberada,2/22/22 19:29
Entrada Material Sucio,2/22/22 13:30,745,Cargado en carro L+D,2/22/22 13:58,HNB-CPL.003-13-CN23436,Carga L+D iniciada,2/22/22 14:07,Carga L+D liberada,2/22/22 15:49,Montaje,2/22/22 16:16,Produccion montada,2/22/22 16:18,Composicion de cargas,2/22/22 17:22,Carga de esterilizador liberada,2/22/22 18:58
Entrada Material Sucio,2/22/22 13:30,746,Cargado en carro L+D,2/22/22 13:57,EQP-DAVINCI.006-1-CN23437,Carga L+D iniciada,2/22/22 14:56,Carga L+D liberada,2/22/22 16:02,Montaje,2/22/22 16:07,Produccion montada,2/22/22 16:22,Composicion de cargas,2/22/22 18:14,Carga de esterilizador liberada,2/22/22 20:37
Entrada Material Sucio,2/22/22 14:19,746,Cargado en carro L+D,2/22/22 14:52,HNB-CP.002-5-CN23465,Carga L+D iniciada,2/22/22 14:56,Carga L+D liberada,2/22/22 16:02,Montaje,2/22/22 17:13,Produccion montada,2/22/22 17:18,Composicion de cargas,2/22/22 17:59,Carga de esterilizador liberada,2/22/22 19:29
Entrada Material Sucio,2/22/22 14:19,746,Cargado en carro L+D,2/22/22 14:55,HNB-CP.002-8-CN23463,Carga L+D iniciada,2/22/22 14:56,Carga L+D liberada,2/22/22 16:02,Montaje,2/22/22 17:07,Produccion montada,2/22/22 17:11,Composicion de cargas,2/22/22 17:59,Carga de esterilizador liberada,2/22/22 19:29
Entrada Material Sucio,2/22/22 14:20,746,Cargado en carro L+D,2/22/22 14:39,EQP-DAVINCI.004-2-CN23470,Carga L+D iniciada,2/22/22 14:56,Carga L+D liberada,2/22/22 16:02,Montaje,2/22/22 16:14,Produccion montada,2/22/22 16:15,Composicion de cargas,2/22/22 17:22,Carga de esterilizador liberada,2/22/22 18:58
Entrada Material Sucio,2/22/22 14:20,746,Cargado en carro L+D,2/22/22 14:52,HNB-GIN.003-1-CN23468,Carga L+D iniciada,2/22/22 14:56,Carga L+D liberada,2/22/22 16:02,Montaje,2/22/22 17:19,Produccion montada,2/22/22 17:23,Composicion de cargas,2/22/22 18:00,Carga de esterilizador liberada,2/22/22 19:29
Entrada Material Sucio,2/22/22 14:20,746,Cargado en carro L+D,2/22/22 14:52,HNB-GIN.003-3-CN23469,Carga L+D iniciada,2/22/22 14:56,Carga L+D liberada,2/22/22 16:02,Montaje,2/22/22 17:55,Produccion montada,2/22/22 18:04,Composicion de cargas,2/22/22 19:32,Carga de esterilizador liberada,2/22/22 21:22
Entrada Material Sucio,2/22/22 14:19,747,Cargado en carro L+D,2/22/22 14:50,EXT-QUI.OFT.007-1-CN23467,Carga L+D iniciada,2/22/22 15:23,Carga L+D liberada,2/22/22 16:24,Montaje,2/22/22 16:33,Produccion montada,2/22/22 16:33,Composicion de cargas,2/22/22 16:39,Carga de esterilizador liberada,2/23/22 7:36
Entrada Material Sucio,2/22/22 14:19,747,Cargado en carro L+D,2/22/22 14:50,HNB-OFT.003-3-CN23464,Carga L+D iniciada,2/22/22 15:23,Carga L+D liberada,2/22/22 16:24,Montaje,2/22/22 16:49,Produccion montada,2/22/22 16:54,Composicion de cargas,2/22/22 19:00,Carga de esterilizador liberada,2/22/22 21:09
Entrada Material Sucio,2/22/22 14:19,747,Cargado en carro L+D,2/22/22 14:50,HNB-OFT.002-14-CN23466,Carga L+D iniciada,2/22/22 15:23,Carga L+D liberada,2/22/22 16:24,Montaje,2/22/22 17:01,Produccion montada,2/22/22 17:01,Composicion de cargas,2/22/22 19:03,Carga de esterilizador liberada,2/22/22 21:09
Entrada Material Sucio,2/22/22 14:19,747,Cargado en carro L+D,2/22/22 14:50,EQP-QUI.OFT.002-4-CN23462,Carga L+D iniciada,2/22/22 15:23,Carga L+D liberada,2/22/22 16:24,Montaje,2/22/22 17:06,Produccion montada,2/22/22 17:07,Composicion de cargas,2/22/22 19:00,Carga de esterilizador liberada,2/22/22 21:09
Entrada Material Sucio,2/22/22 14:19,747,Cargado en carro L+D,2/22/22 14:50,EQP-QUI.OFT.003-2-CN23461,Carga L+D iniciada,2/22/22 15:23,Carga L+D liberada,2/22/22 16:24,Montaje,2/22/22 17:09,Produccion montada,2/22/22 17:09,Composicion de cargas,2/22/22 19:00,Carga de esterilizador liberada,2/22/22 21:09
Entrada Material Sucio,2/22/22 15:17,747,Cargado en carro L+D,2/22/22 15:22,EXT-QUI.NEUR.CUSA36-1-CN23491,Carga L+D iniciada,2/22/22 15:23,Carga L+D liberada,2/22/22 16:24,Montaje,2/22/22 16:43,Produccion montada,2/22/22 16:45,Composicion de cargas,2/22/22 17:33,Carga de esterilizador liberada,2/22/22 18:49
Entrada Material Sucio,2/22/22 15:17,747,Cargado en carro L+D,2/22/22 15:22,HNB-ORL.011-3-CN23494,Carga L+D iniciada,2/22/22 15:23,Carga L+D liberada,2/22/22 16:24,Montaje,2/22/22 17:11,Produccion montada,2/22/22 17:11,Composicion de cargas,2/22/22 17:59,Carga de esterilizador liberada,2/22/22 19:29
Entrada Material Sucio,2/22/22 14:19,748,Cargado en carro L+D,2/22/22 14:52,EQP-DAVINCI.001-1-CN23455,Carga L+D iniciada,2/22/22 15:39,Carga L+D liberada,2/22/22 17:12,Montaje,2/22/22 17:53,Produccion montada,2/22/22 17:54,Composicion de cargas,2/22/22 19:32,Carga de esterilizador liberada,2/22/22 21:22
Entrada Material Sucio,2/22/22 14:19,748,Cargado en carro L+D,2/22/22 14:55,HNB-URO.008-2-CN23456,Carga L+D iniciada,2/22/22 15:39,Carga L+D liberada,2/22/22 17:12,Montaje,2/22/22 17:48,Produccion montada,2/22/22 17:57,Composicion de cargas,2/22/22 18:00,Carga de esterilizador liberada,2/22/22 19:29
Entrada Material Sucio,2/22/22 15:17,748,Cargado en carro L+D,2/22/22 15:26,EQP-QUI.URO.010-4-CN23496,Carga L+D iniciada,2/22/22 15:39,Carga L+D liberada,2/22/22 17:12,Montaje,2/22/22 17:27,Produccion montada,2/22/22 17:27,Composicion de cargas,2/22/22 18:14,Carga de esterilizador liberada,2/22/22 20:37
Entrada Material Sucio,2/22/22 15:17,748,Cargado en carro L+D,2/22/22 15:32,EQP-QUI.CG.OPT-2-CN23488,Carga L+D iniciada,2/22/22 15:39,Carga L+D liberada,2/22/22 17:12,Montaje,2/22/22 17:35,Produccion montada,2/22/22 17:37,Composicion de cargas,2/22/22 18:00,Carga de esterilizador liberada,2/22/22 19:29
Entrada Material Sucio,2/22/22 15:17,748,Cargado en carro L+D,2/22/22 15:32,HNB-CG.003-7-CN23493,Carga L+D iniciada,2/22/22 15:39,Carga L+D liberada,2/22/22 17:12,Montaje,2/22/22 17:41,Produccion montada,2/22/22 17:47,Composicion de cargas,2/22/22 18:00,Carga de esterilizador liberada,2/22/22 19:29
Entrada Material Sucio,2/22/22 15:17,748,Cargado en carro L+D,2/22/22 15:32,HNB-ORL.024-1-CN23495,Carga L+D iniciada,2/22/22 15:39,Carga L+D liberada,2/22/22 17:12,Montaje,2/22/22 18:07,Produccion montada,2/22/22 18:14,Composicion de cargas,2/22/22 19:32,Carga de esterilizador liberada,2/22/22 21:22
Entrada Material Sucio,2/22/22 15:17,748,Cargado en carro L+D,2/22/22 15:32,HNB-GIN.003-6-CN23490,Carga L+D iniciada,2/22/22 15:39,Carga L+D liberada,2/22/22 17:12,Montaje,2/22/22 18:21,Produccion montada,2/22/22 18:24,Composicion de cargas,2/22/22 19:32,Carga de esterilizador liberada,2/22/22 21:22
Entrada Material Sucio,2/22/22 15:17,748,Cargado en carro L+D,2/22/22 15:36,HNB-ORL.003-2-CN23492,Carga L+D iniciada,2/22/22 15:39,Carga L+D liberada,2/22/22 17:12,Montaje,2/22/22 18:08,Produccion montada,2/22/22 18:19,Composicion de cargas,2/22/22 19:32,Carga de esterilizador liberada,2/22/22 21:22
Entrada Material Sucio,2/22/22 15:44,749,Cargado en carro L+D,2/22/22 16:16,HNB-NC.019-3-CN23525,Carga L+D iniciada,2/22/22 16:30,Carga L+D liberada,2/22/22 17:22,Montaje,2/22/22 17:51,Produccion montada,2/22/22 17:57,Composicion de cargas,2/22/22 19:00,Carga de esterilizador liberada,2/22/22 21:09
